RigSerial,EventDate,EventTime,TimeIndex,EventType,EventAction,EVFILE
1137,01/02/2025,02:01:58,0,AutoDrillingCompleted,Event,EV01020345_4479
1137,01/02/2025,02:01:58,1,AutoRetract,Off,EV01020345_4479
1137,01/02/2025,02:02:01,0,MachineState,Idle,EV01020345_4479
1137,01/02/2025,02:02:02,0,MachineState,Positioning,EV01020345_4479
1137,01/02/2025,02:02:36,0,MachineState,Tramming,EV01020345_4479
1137,01/02/2025,02:02:59,0,MachineState,Positioning,EV01020345_4479
1138,01/02/2025,02:03:52,0,AutoCollar,On,EV01020845_4480
1138,01/02/2025,02:03:54,0,MachineState,RodHandling,EV01020845_4480
1138,01/02/2025,02:04:02,0,MachineState,Idle,EV01020845_4480
1138,01/02/2025,02:04:06,0,MachineState,Drilling,EV01020845_4480
1138,01/02/2025,02:08:04,0,AutoCollar,Off,EV01020845_4480
1138,01/02/2025,02:08:04,1,AutoClean,On,EV01020845_4480
1138,01/02/2025,02:08:31,0,AutoClean,Off,EV01020845_4480
1138,01/02/2025,02:08:31,1,AutoCollar,On,EV01020845_4480
1138,01/02/2025,02:08:31,2,AutoCollar,Off,EV01020845_4480
1138,01/02/2025,02:08:31,3,AutoDrill,On,EV01020845_4480
1138,01/02/2025,02:08:35,0,AutoDrill,Off,EV01020845_4480
1138,01/02/2025,02:08:35,1,AntiJamDueToHighRotaPres,On,EV01020845_4480
1139,01/02/2025,02:10:42,0,AntiJamDueToHighRotaPres,Off,EV01021345_4481
1139,01/02/2025,02:10:42,1,AutoClean,On,EV01021345_4481
1139,01/02/2025,02:11:11,0,AutoClean,Off,EV01021345_4481
1139,01/02/2025,02:11:11,1,AutoCollar,On,EV01021345_4481
1139,01/02/2025,02:11:11,2,AutoCollar,Off,EV01021345_4481
1139,01/02/2025,02:11:11,3,AutoDrill,On,EV01021345_4481
1139,01/02/2025,02:11:18,0,AutoDrill,Off,EV01021345_4481
1139,01/02/2025,02:11:18,1,AutoCollar,On,EV01021345_4481
1139,01/02/2025,02:11:22,0,AutoCollar,Off,EV01021345_4481
1139,01/02/2025,02:11:23,0,AutoClean,On,EV01021345_4481
1139,01/02/2025,02:11:52,0,AutoClean,Off,EV01021345_4481
1139,01/02/2025,02:11:54,0,AutoClean,On,EV01021345_4481
1139,01/02/2025,02:12:04,0,AutoClean,Off,EV01021345_4481
1139,01/02/2025,02:12:04,1,AutoRetract,On,EV01021345_4481
1139,01/02/2025,02:12:28,0,AutoDrillingCompleted,Event,EV01021345_4481
1139,01/02/2025,02:12:28,1,AutoRetract,Off,EV01021345_4481
1139,01/02/2025,02:12:31,0,MachineState,Idle,EV01021345_4481
1139,01/02/2025,02:12:32,0,MachineState,Positioning,EV01021345_4481
1139,01/02/2025,02:13:04,0,MachineState,Tramming,EV01021345_4481
1139,01/02/2025,02:13:29,0,MachineState,Positioning,EV01021345_4481
1140,01/02/2025,02:14:19,0,AutoCollar,On,EV01021845_4482
1140,01/02/2025,02:14:21,0,MachineState,RodHandling,EV01021845_4482
1140,01/02/2025,02:14:29,0,MachineState,Idle,EV01021845_4482
1140,01/02/2025,02:14:33,0,MachineState,Drilling,EV01021845_4482
1140,01/02/2025,02:18:32,0,AutoCollar,Off,EV01021845_4482
1140,01/02/2025,02:18:32,1,AutoClean,On,EV01021845_4482
1141,01/02/2025,02:19:00,0,AutoClean,Off,EV01022345_4483
1141,01/02/2025,02:19:00,1,AutoCollar,On,EV01022345_4483
1141,01/02/2025,02:19:00,2,AutoCollar,Off,EV01022345_4483
1141,01/02/2025,02:19:00,3,AutoDrill,On,EV01022345_4483
1141,01/02/2025,02:19:22,0,AutoDrill,Off,EV01022345_4483
1141,01/02/2025,02:19:22,1,AutoCollar,On,EV01022345_4483
1141,01/02/2025,02:19:25,0,AutoCollar,Off,EV01022345_4483
1141,01/02/2025,02:19:26,0,AutoClean,On,EV01022345_4483
1141,01/02/2025,02:19:56,0,AutoClean,Off,EV01022345_4483
1141,01/02/2025,02:19:57,0,AutoClean,On,EV01022345_4483
1141,01/02/2025,02:20:07,0,AutoClean,Off,EV01022345_4483
1141,01/02/2025,02:20:07,1,AutoRetract,On,EV01022345_4483
1141,01/02/2025,02:20:31,0,AutoDrillingCompleted,Event,EV01022345_4483
1141,01/02/2025,02:20:31,1,AutoRetract,Off,EV01022345_4483
1141,01/02/2025,02:20:34,0,MachineState,Idle,EV01022345_4483
1141,01/02/2025,02:20:35,0,MachineState,Positioning,EV01022345_4483
1141,01/02/2025,02:21:09,0,MachineState,Tramming,EV01022345_4483
1141,01/02/2025,02:21:35,0,MachineState,Positioning,EV01022345_4483
1141,01/02/2025,02:22:20,0,AutoCollar,On,EV01022345_4483
1141,01/02/2025,02:22:22,0,MachineState,Idle,EV01022345_4483
1141,01/02/2025,02:22:25,0,MachineState,RodHandling,EV01022345_4483
1141,01/02/2025,02:22:30,0,MachineState,Idle,EV01022345_4483
1141,01/02/2025,02:22:34,0,MachineState,Drilling,EV01022345_4483
1142,01/02/2025,02:25:04,0,AutoDrillingAbortedTeleremoteCommunicationDelayIsTooBig,Event,EV01022846_4484
1142,01/02/2025,02:25:04,1,AutoCollar,Off,EV01022846_4484
1142,01/02/2025,02:25:04,2,Autonomous,Off,EV01022846_4484
1142,01/02/2025,02:25:07,0,MachineState,Idle,EV01022846_4484
1142,01/02/2025,02:25:28,0,Autonomous,On,EV01022846_4484
1142,01/02/2025,02:25:29,0,AutoCollar,On,EV01022846_4484
1142,01/02/2025,02:25:29,1,MachineState,RodHandling,EV01022846_4484
1142,01/02/2025,02:25:34,0,MachineState,Idle,EV01022846_4484
1142,01/02/2025,02:25:34,1,MachineState,Drilling,EV01022846_4484
1142,01/02/2025,02:27:18,0,AutoCollar,Off,EV01022846_4484
1142,01/02/2025,02:27:18,1,AutoClean,On,EV01022846_4484
1142,01/02/2025,02:27:46,0,AutoClean,Off,EV01022846_4484
1142,01/02/2025,02:27:46,1,AutoCollar,On,EV01022846_4484
1142,01/02/2025,02:27:46,2,AutoCollar,Off,EV01022846_4484
1142,01/02/2025,02:27:46,3,AutoDrill,On,EV01022846_4484
1142,01/02/2025,02:28:08,0,AutoDrill,Off,EV01022846_4484
1142,01/02/2025,02:28:08,1,AutoCollar,On,EV01022846_4484
1142,01/02/2025,02:28:11,0,AutoCollar,Off,EV01022846_4484
1142,01/02/2025,02:28:12,0,AutoClean,On,EV01022846_4484
1142,01/02/2025,02:28:43,0,AutoClean,Off,EV01022846_4484
1142,01/02/2025,02:28:44,0,AutoClean,On,EV01022846_4484
1143,01/02/2025,02:28:54,0,AutoClean,Off,EV01023346_4485
1143,01/02/2025,02:28:54,1,AutoRetract,On,EV01023346_4485
1143,01/02/2025,02:29:19,0,AutoDrillingCompleted,Event,EV01023346_4485
1143,01/02/2025,02:29:19,1,AutoRetract,Off,EV01023346_4485
1143,01/02/2025,02:29:22,0,MachineState,Idle,EV01023346_4485
1143,01/02/2025,02:29:23,0,MachineState,Positioning,EV01023346_4485
1143,01/02/2025,02:29:53,0,MachineState,Tramming,EV01023346_4485
1143,01/02/2025,02:30:19,0,MachineState,Positioning,EV01023346_4485
1143,01/02/2025,02:31:07,0,AutoCollar,On,EV01023346_4485
1143,01/02/2025,02:31:09,0,MachineState,RodHandling,EV01023346_4485
1143,01/02/2025,02:31:17,0,MachineState,Idle,EV01023346_4485
1143,01/02/2025,02:31:21,0,MachineState,Drilling,EV01023346_4485
1117,01/02/2025,02:34:30,0,ParamaterChanged,,
1129,EV01023846_4486,6.28.1,Parameter,DBI_DRI_HB_WATER_MIST_PUMP_SPEED_SAVE,ParameterIndex,4
1117,01/02/2025,02:34:37,0,ParamaterChanged,,
1130,EV01023846_4486,6.28.1,Parameter,DBI_DRI_HB_WATER_MIST_PUMP_SPEED_SAVE,ParameterIndex,3
1144,01/02/2025,02:35:25,0,AutoCollar,Off,EV01023846_4486
1144,01/02/2025,02:35:25,1,AutoClean,On,EV01023846_4486
1144,01/02/2025,02:35:53,0,AutoClean,Off,EV01023846_4486
1144,01/02/2025,02:35:53,1,AutoCollar,On,EV01023846_4486
1144,01/02/2025,02:35:53,2,AutoCollar,Off,EV01023846_4486
1144,01/02/2025,02:35:53,3,AutoDrill,On,EV01023846_4486
1144,01/02/2025,02:36:20,0,AutoDrill,Off,EV01023846_4486
1144,01/02/2025,02:36:20,1,AutoCollar,On,EV01023846_4486
1144,01/02/2025,02:36:24,0,AutoCollar,Off,EV01023846_4486
1144,01/02/2025,02:36:25,0,AutoClean,On,EV01023846_4486
1144,01/02/2025,02:36:56,0,AutoClean,Off,EV01023846_4486
1144,01/02/2025,02:36:57,0,AutoClean,On,EV01023846_4486
1144,01/02/2025,02:37:03,0,AutoDrillingAbortedTeleremoteCommunicationDelayIsTooBig,Event,EV01023846_4486
1144,01/02/2025,02:37:03,1,AutoClean,Off,EV01023846_4486
1144,01/02/2025,02:37:03,2,Autonomous,Off,EV01023846_4486
1144,01/02/2025,02:37:06,0,MachineState,Idle,EV01023846_4486
1145,01/02/2025,02:39:59,0,Autonomous,On,EV01024346_4487
1145,01/02/2025,02:40:00,0,AutoRetract,On,EV01024346_4487
1145,01/02/2025,02:40:11,0,MachineState,RodHandling,EV01024346_4487
1145,01/02/2025,02:40:16,0,MachineState,Idle,EV01024346_4487
1145,01/02/2025,02:40:24,0,AutoDrillingCompleted,Event,EV01024346_4487
1145,01/02/2025,02:40:24,1,AutoRetract,Off,EV01024346_4487
1145,01/02/2025,02:40:25,0,MachineState,RodHandling,EV01024346_4487
1145,01/02/2025,02:40:28,0,MachineState,Positioning,EV01024346_4487
1145,01/02/2025,02:40:59,0,MachineState,Tramming,EV01024346_4487
1145,01/02/2025,02:41:25,0,MachineState,Positioning,EV01024346_4487
1145,01/02/2025,02:42:12,0,AutoCollar,On,EV01024346_4487
1145,01/02/2025,02:42:14,0,MachineState,RodHandling,EV01024346_4487
1145,01/02/2025,02:42:22,0,MachineState,Idle,EV01024346_4487
1145,01/02/2025,02:42:27,0,MachineState,Drilling,EV01024346_4487
1145,01/02/2025,02:43:04,0,AutoDrillingAbortedTeleremoteCommunicationDelayIsTooBig,Event,EV01024346_4487
1145,01/02/2025,02:43:04,1,AutoCollar,Off,EV01024346_4487
1145,01/02/2025,02:43:04,2,Autonomous,Off,EV01024346_4487
1145,01/02/2025,02:43:07,0,MachineState,Idle,EV01024346_4487
1145,01/02/2025,02:43:15,0,Autonomous,On,EV01024346_4487
1145,01/02/2025,02:43:16,0,AutoCollar,On,EV01024346_4487
1145,01/02/2025,02:43:16,1,MachineState,RodHandling,EV01024346_4487
1145,01/02/2025,02:43:22,0,MachineState,Idle,EV01024346_4487
1145,01/02/2025,02:43:35,0,MachineState,Drilling,EV01024346_4487
1146,01/02/2025,02:45:53,0,AutoDrillingAbortedTeleremoteCommunicationDelayIsTooBig,Event,EV01024847_4488
1146,01/02/2025,02:45:53,1,AutoCollar,Off,EV01024847_4488
1146,01/02/2025,02:45:53,2,Autonomous,Off,EV01024847_4488
1146,01/02/2025,02:45:56,0,MachineState,Idle,EV01024847_4488
1147,01/02/2025,02:51:48,0,Autonomous,On,EV01025346_4489
1147,01/02/2025,02:51:49,0,AutoCollar,On,EV01025346_4489
1147,01/02/2025,02:51:50,0,MachineState,RodHandling,EV01025346_4489
1147,01/02/2025,02:51:55,0,MachineState,Idle,EV01025346_4489
1147,01/02/2025,02:52:04,0,AutoDrillingAbortedTeleremoteCommunicationDelayIsTooBig,Event,EV01025346_4489
1147,01/02/2025,02:52:04,1,AutoCollar,Off,EV01025346_4489
1147,01/02/2025,02:52:04,2,Autonomous,Off,EV01025346_4489
1147,01/02/2025,02:52:16,0,Autonomous,On,EV01025346_4489
1147,01/02/2025,02:52:17,0,AutoCollar,On,EV01025346_4489
1147,01/02/2025,02:52:18,0,MachineState,RodHandling,EV01025346_4489
1147,01/02/2025,02:52:23,0,MachineState,Idle,EV01025346_4489
1147,01/02/2025,02:52:38,0,MachineState,Drilling,EV01025346_4489
1147,01/02/2025,02:53:31,0,AutoCollar,Off,EV01025346_4489
1147,01/02/2025,02:53:31,1,AutoClean,On,EV01025346_4489
1148,01/02/2025,02:54:00,0,AutoClean,Off,EV01025847_4490
1148,01/02/2025,02:54:00,1,AutoCollar,On,EV01025847_4490
1148,01/02/2025,02:54:00,2,AutoCollar,Off,EV01025847_4490
1148,01/02/2025,02:54:00,3,AutoDrill,On,EV01025847_4490
1148,01/02/2025,02:54:13,0,AutoDrill,Off,EV01025847_4490
1148,01/02/2025,02:54:13,1,AntiJamDueToHighRotaPres,On,EV01025847_4490
1148,01/02/2025,02:54:14,0,AntiJamDueToHighRotaPres,Off,EV01025847_4490
1148,01/02/2025,02:54:22,0,AutoDrill,On,EV01025847_4490
1148,01/02/2025,02:54:29,0,AutoDrill,Off,EV01025847_4490
1148,01/02/2025,02:54:29,1,AutoCollar,On,EV01025847_4490
1148,01/02/2025,02:54:33,0,AutoCollar,Off,EV01025847_4490
1148,01/02/2025,02:54:33,1,AutoClean,On,EV01025847_4490
1148,01/02/2025,02:55:39,0,AutoClean,Off,EV01025847_4490
1148,01/02/2025,02:55:41,0,AutoClean,On,EV01025847_4490
1148,01/02/2025,02:55:44,0,AutoDrillingAbortedTeleremoteCommunicationDelayIsTooBig,Event,EV01025847_4490
1148,01/02/2025,02:55:44,1,AutoClean,Off,EV01025847_4490
1148,01/02/2025,02:55:44,2,Autonomous,Off,EV01025847_4490
1148,01/02/2025,02:55:47,0,MachineState,Idle,EV01025847_4490
1148,01/02/2025,02:55:55,0,Autonomous,On,EV01025847_4490
1148,01/02/2025,02:55:56,0,AutoRetract,On,EV01025847_4490
1148,01/02/2025,02:56:06,0,MachineState,RodHandling,EV01025847_4490
1148,01/02/2025,02:56:11,0,MachineState,Idle,EV01025847_4490
1148,01/02/2025,02:56:20,0,AutoDrillingCompleted,Event,EV01025847_4490
1148,01/02/2025,02:56:20,1,AutoRetract,Off,EV01025847_4490
1148,01/02/2025,02:56:20,2,Autonomous,Off,EV01025847_4490
1148,01/02/2025,02:56:54,0,StbStateTransition,STB State Remote Allocated,EV01025847_4490
1148,01/02/2025,02:58:12,0,StbStateTransition,STB State Remote Autonomous,EV01025847_4490
1148,01/02/2025,02:58:14,0,Autonomous,On,EV01025847_4490
1148,01/02/2025,02:58:14,1,MachineState,RodHandling,EV01025847_4490
1148,01/02/2025,02:58:17,0,MachineState,Positioning,EV01025847_4490
1149,01/02/2025,02:58:49,0,MachineState,Tramming,EV01030347_4491
1117,01/02/2025,02:59:34,0,ParamaterChanged,,
1130,EV01030347_4491,6.28.1,Parameter,DBI_DRI_HB_WATER_MIST_PUMP_SPEED_SAVE,ParameterIndex,3
1117,01/02/2025,02:59:41,0,ParamaterChanged,,
1129,EV01030347_4491,6.28.1,Parameter,DBI_DRI_HB_WATER_MIST_PUMP_SPEED_SAVE,ParameterIndex,4
1117,01/02/2025,02:59:50,0,ParamaterChanged,,
1150,EV01030347_4491,6.28.1,Parameter,DBI_AWM_FLOW_CLEANING,ParameterIndex,0
1117,01/02/2025,02:59:56,0,ParamaterChanged,,
1150,EV01030347_4491,6.28.1,Parameter,DBI_AWM_BASE_FLOW,ParameterIndex,0
1149,01/02/2025,03:01:13,0,MachineState,Positioning,EV01030347_4491
1149,01/02/2025,03:02:10,0,AutoCollar,On,EV01030347_4491
1149,01/02/2025,03:02:12,0,MachineState,RodHandling,EV01030347_4491
1149,01/02/2025,03:02:20,0,MachineState,Idle,EV01030347_4491
1149,01/02/2025,03:02:24,0,MachineState,Drilling,EV01030347_4491
1149,01/02/2025,03:03:44,0,AutoDrillingAbortedTeleremoteCommunicationDelayIsTooBig,Event,EV01030347_4491
1149,01/02/2025,03:03:44,1,AutoCollar,Off,EV01030347_4491
1149,01/02/2025,03:03:44,2,Autonomous,Off,EV01030347_4491
1149,01/02/2025,03:03:47,0,MachineState,Idle,EV01030347_4491
1151,01/02/2025,03:03:54,0,Autonomous,On,EV01030847_4492
1151,01/02/2025,03:03:55,0,AutoCollar,On,EV01030847_4492
1151,01/02/2025,03:03:55,1,MachineState,RodHandling,EV01030847_4492
1151,01/02/2025,03:04:00,0,MachineState,Idle,EV01030847_4492
1151,01/02/2025,03:04:15,0,MachineState,Drilling,EV01030847_4492
1151,01/02/2025,03:04:43,0,AutoDrillingAbortedTeleremoteCommunicationDelayIsTooBig,Event,EV01030847_4492
1151,01/02/2025,03:04:43,1,AutoCollar,Off,EV01030847_4492
1151,01/02/2025,03:04:43,2,Autonomous,Off,EV01030847_4492
1151,01/02/2025,03:04:45,0,StbStateTransition,STB State Remote Allocated,EV01030847_4492
1151,01/02/2025,03:04:46,0,MachineState,Idle,EV01030847_4492
1151,01/02/2025,03:05:27,0,StbStateTransition,STB State Remote Autonomous,EV01030847_4492
1151,01/02/2025,03:05:27,1,Autonomous,On,EV01030847_4492
1151,01/02/2025,03:05:28,0,AutoCollar,On,EV01030847_4492
1151,01/02/2025,03:05:28,1,MachineState,RodHandling,EV01030847_4492
1151,01/02/2025,03:05:34,0,MachineState,Idle,EV01030847_4492
1151,01/02/2025,03:05:48,0,MachineState,Drilling,EV01030847_4492
1151,01/02/2025,03:07:42,0,AutoCollar,Off,EV01030847_4492
1151,01/02/2025,03:07:42,1,AutoClean,On,EV01030847_4492
1151,01/02/2025,03:08:10,0,AutoClean,Off,EV01030847_4492
1151,01/02/2025,03:08:10,1,AutoCollar,On,EV01030847_4492
1151,01/02/2025,03:08:10,2,AutoCollar,Off,EV01030847_4492
1151,01/02/2025,03:08:10,3,AutoDrill,On,EV01030847_4492
1151,01/02/2025,03:08:30,0,AutoDrill,Off,EV01030847_4492
1151,01/02/2025,03:08:30,1,AutoCollar,On,EV01030847_4492
1151,01/02/2025,03:08:34,0,AutoCollar,Off,EV01030847_4492
1151,01/02/2025,03:08:35,0,AutoClean,On,EV01030847_4492
1152,01/02/2025,03:09:05,0,AutoClean,Off,EV01031347_4493
1152,01/02/2025,03:09:07,0,AutoClean,On,EV01031347_4493
1152,01/02/2025,03:09:17,0,AutoClean,Off,EV01031347_4493
1152,01/02/2025,03:09:17,1,AutoRetract,On,EV01031347_4493
1152,01/02/2025,03:09:42,0,AutoDrillingCompleted,Event,EV01031347_4493
1152,01/02/2025,03:09:42,1,AutoRetract,Off,EV01031347_4493
1152,01/02/2025,03:09:45,0,MachineState,Idle,EV01031347_4493
1152,01/02/2025,03:09:45,1,MachineState,Positioning,EV01031347_4493
1152,01/02/2025,03:10:22,0,MachineState,Tramming,EV01031347_4493
1152,01/02/2025,03:10:49,0,MachineState,Positioning,EV01031347_4493
1152,01/02/2025,03:11:35,0,AutoCollar,On,EV01031347_4493
1152,01/02/2025,03:11:37,0,MachineState,RodHandling,EV01031347_4493
1152,01/02/2025,03:11:45,0,MachineState,Idle,EV01031347_4493
1152,01/02/2025,03:11:49,0,MachineState,Drilling,EV01031347_4493
1152,01/02/2025,03:13:08,0,AutoDrillingAbortedTeleremoteCommunicationDelayIsTooBig,Event,EV01031347_4493
1152,01/02/2025,03:13:08,1,AutoCollar,Off,EV01031347_4493
1152,01/02/2025,03:13:08,2,Autonomous,Off,EV01031347_4493
1152,01/02/2025,03:13:11,0,MachineState,Idle,EV01031347_4493
1152,01/02/2025,03:13:28,0,Autonomous,On,EV01031347_4493
1152,01/02/2025,03:13:29,0,AutoCollar,On,EV01031347_4493
1152,01/02/2025,03:13:29,1,MachineState,RodHandling,EV01031347_4493
1152,01/02/2025,03:13:34,0,MachineState,Idle,EV01031347_4493
1153,01/02/2025,03:13:49,0,MachineState,Drilling,EV01031847_4494
1153,01/02/2025,03:16:38,0,AutoCollar,Off,EV01031847_4494
1153,01/02/2025,03:16:38,1,AutoClean,On,EV01031847_4494
1153,01/02/2025,03:17:07,0,AutoClean,Off,EV01031847_4494
1153,01/02/2025,03:17:07,1,AutoCollar,On,EV01031847_4494
1153,01/02/2025,03:17:07,2,AutoCollar,Off,EV01031847_4494
1153,01/02/2025,03:17:07,3,AutoDrill,On,EV01031847_4494
1153,01/02/2025,03:17:32,0,AutoDrill,Off,EV01031847_4494
1153,01/02/2025,03:17:32,1,AutoCollar,On,EV01031847_4494
1153,01/02/2025,03:17:37,0,AutoCollar,Off,EV01031847_4494
1153,01/02/2025,03:17:37,1,AutoClean,On,EV01031847_4494
1153,01/02/2025,03:18:08,0,AutoClean,Off,EV01031847_4494
1153,01/02/2025,03:18:10,0,AutoClean,On,EV01031847_4494
1153,01/02/2025,03:18:20,0,AutoClean,Off,EV01031847_4494
1153,01/02/2025,03:18:20,1,AutoRetract,On,EV01031847_4494
1153,01/02/2025,03:18:45,0,AutoDrillingCompleted,Event,EV01031847_4494
1153,01/02/2025,03:18:45,1,AutoRetract,Off,EV01031847_4494
1154,01/02/2025,03:18:48,0,MachineState,Idle,EV01032347_4495
1154,01/02/2025,03:18:48,1,MachineState,Positioning,EV01032347_4495
1154,01/02/2025,03:19:20,0,MachineState,Tramming,EV01032347_4495
1154,01/02/2025,03:19:21,0,TumCode,Fill Water Tank,EV01032347_4495
1154,01/02/2025,03:19:45,0,MachineState,Positioning,EV01032347_4495
1154,01/02/2025,03:20:35,0,AutoCollar,On,EV01032347_4495
1154,01/02/2025,03:20:36,0,AdpePausedByOperator,Event,EV01032347_4495
1154,01/02/2025,03:20:36,1,Autonomous,Off,EV01032347_4495
1154,01/02/2025,03:20:36,2,AutoDrillingAbortedAutonomousDrillingPaused,Event,EV01032347_4495
1154,01/02/2025,03:20:36,3,AutoCollar,Off,EV01032347_4495
1154,01/02/2025,03:20:37,0,MachineState,Idle,EV01032347_4495
1154,01/02/2025,03:20:43,0,StbStateTransition,STB State Approach Mode,EV01032347_4495
1154,01/02/2025,03:22:05,0,OdObstacleInStopZone,On,EV01032347_4495
1154,01/02/2025,03:22:10,0,OdObstacleInStopZone,Off,EV01032347_4495
1154,01/02/2025,03:22:49,0,TeleremoteAllocated,Off,EV01032347_4495
1155,01/02/2025,03:24:32,0,TeleremoteAllocated,On,EV01032847_4496
1155,01/02/2025,03:26:39,0,StbStateTransition,STB State Approach Mode Exiting,EV01032847_4496
1155,01/02/2025,03:26:45,0,TumCode,Operating Drilling,EV01032847_4496
1155,01/02/2025,03:26:54,0,StbStateTransition,STB State Remote Autonomous,EV01032847_4496
1155,01/02/2025,03:26:56,0,Autonomous,On,EV01032847_4496
1155,01/02/2025,03:26:58,0,AutoCollar,On,EV01032847_4496
1155,01/02/2025,03:26:59,0,MachineState,RodHandling,EV01032847_4496
1155,01/02/2025,03:27:07,0,MachineState,Idle,EV01032847_4496
1155,01/02/2025,03:27:12,0,MachineState,Drilling,EV01032847_4496
1155,01/02/2025,03:28:04,0,AutoDrillingAbortedTeleremoteCommunicationDelayIsTooBig,Event,EV01032847_4496
1155,01/02/2025,03:28:04,1,AutoCollar,Off,EV01032847_4496
1155,01/02/2025,03:28:04,2,Autonomous,Off,EV01032847_4496
1155,01/02/2025,03:28:07,0,MachineState,Idle,EV01032847_4496
1156,01/02/2025,03:32:49,0,Autonomous,On,EV01033347_4497
1156,01/02/2025,03:32:51,0,AutoCollar,On,EV01033347_4497
1156,01/02/2025,03:32:51,1,MachineState,RodHandling,EV01033347_4497
1156,01/02/2025,03:32:56,0,MachineState,Idle,EV01033347_4497
1156,01/02/2025,03:33:12,0,MachineState,Drilling,EV01033347_4497
1157,01/02/2025,03:36:40,0,AutoCollar,Off,EV01033848_4498
1157,01/02/2025,03:36:40,1,AutoClean,On,EV01033848_4498
1157,01/02/2025,03:37:10,0,AutoClean,Off,EV01033848_4498
1157,01/02/2025,03:37:10,1,AutoCollar,On,EV01033848_4498
1157,01/02/2025,03:37:10,2,AutoCollar,Off,EV01033848_4498
1157,01/02/2025,03:37:10,3,AutoDrill,On,EV01033848_4498
1157,01/02/2025,03:37:40,0,AutoDrill,Off,EV01033848_4498
1157,01/02/2025,03:37:40,1,AutoCollar,On,EV01033848_4498
1157,01/02/2025,03:37:43,0,AutoCollar,Off,EV01033848_4498
1157,01/02/2025,03:37:44,0,AutoClean,On,EV01033848_4498
1157,01/02/2025,03:38:16,0,AutoClean,Off,EV01033848_4498
1157,01/02/2025,03:38:18,0,AutoClean,On,EV01033848_4498
1157,01/02/2025,03:38:28,0,AutoClean,Off,EV01033848_4498
1157,01/02/2025,03:38:28,1,AutoRetract,On,EV01033848_4498
1158,01/02/2025,03:38:53,0,AutoDrillingCompleted,Event,EV01034348_4499
1158,01/02/2025,03:38:53,1,AutoRetract,Off,EV01034348_4499
1158,01/02/2025,03:38:56,0,MachineState,Idle,EV01034348_4499
1158,01/02/2025,03:38:56,1,MachineState,Positioning,EV01034348_4499
1158,01/02/2025,03:39:30,0,MachineState,Tramming,EV01034348_4499
1158,01/02/2025,03:39:57,0,MachineState,Positioning,EV01034348_4499
1158,01/02/2025,03:40:47,0,AutoCollar,On,EV01034348_4499
1158,01/02/2025,03:40:49,0,MachineState,RodHandling,EV01034348_4499
1158,01/02/2025,03:40:58,0,MachineState,Idle,EV01034348_4499
1158,01/02/2025,03:41:14,0,MachineState,Drilling,EV01034348_4499
1158,01/02/2025,03:41:33,0,AutoDrillingAbortedTeleremoteCommunicationDelayIsTooBig,Event,EV01034348_4499
1158,01/02/2025,03:41:33,1,AutoCollar,Off,EV01034348_4499
1158,01/02/2025,03:41:33,2,Autonomous,Off,EV01034348_4499
1158,01/02/2025,03:41:36,0,MachineState,Idle,EV01034348_4499
1158,01/02/2025,03:41:46,0,Autonomous,On,EV01034348_4499
1158,01/02/2025,03:41:47,0,AutoCollar,On,EV01034348_4499
1158,01/02/2025,03:41:47,1,MachineState,RodHandling,EV01034348_4499
1158,01/02/2025,03:41:52,0,MachineState,Idle,EV01034348_4499
